1.140000000000000000e+02,7.900000000000000000e+01,2.560000000000000000e+02,2.090000000000000000e+02,2.892300000000000000e+04
5.200000000000000000e+02,1.540000000000000000e+02,2.710000000000000000e+02,1.810000000000000000e+02,2.803300000000000000e+04
9.080000000000000000e+02,2.090000000000000000e+02,2.150000000000000000e+02,1.990000000000000000e+02,2.777600000000000000e+04
1.276000000000000000e+03,2.780000000000000000e+02,2.710000000000000000e+02,1.760000000000000000e+02,2.907700000000000000e+04
7.100000000000000000e+01,4.550000000000000000e+02,2.870000000000000000e+02,1.860000000000000000e+02,3.261500000000000000e+04
4.900000000000000000e+02,5.420000000000000000e+02,2.560000000000000000e+02,1.800000000000000000e+02,2.532100000000000000e+04
8.780000000000000000e+02,6.220000000000000000e+02,2.860000000000000000e+02,1.750000000000000000e+02,2.955400000000000000e+04
1.272000000000000000e+03,7.040000000000000000e+02,2.810000000000000000e+02,1.860000000000000000e+02,2.848600000000000000e+04
1.450000000000000000e+02,8.510000000000000000e+02,1.740000000000000000e+02,2.200000000000000000e+02,2.785600000000000000e+04
4.470000000000000000e+02,9.190000000000000000e+02,2.860000000000000000e+02,1.800000000000000000e+02,2.983100000000000000e+04
8.470000000000000000e+02,9.950000000000000000e+02,2.820000000000000000e+02,1.820000000000000000e+02,2.941900000000000000e+04
1.293000000000000000e+03,1.073000000000000000e+03,2.160000000000000000e+02,1.980000000000000000e+02,2.782400000000000000e+04
1.190000000000000000e+02,1.293000000000000000e+03,2.620000000000000000e+02,1.920000000000000000e+02,2.828900000000000000e+04
4.860000000000000000e+02,1.364000000000000000e+03,2.070000000000000000e+02,1.770000000000000000e+02,2.369600000000000000e+04
8.490000000000000000e+02,1.425000000000000000e+03,2.720000000000000000e+02,1.780000000000000000e+02,2.735700000000000000e+04
1.271000000000000000e+03,1.514000000000000000e+03,2.600000000000000000e+02,2.070000000000000000e+02,2.909300000000000000e+04
1.240000000000000000e+02,1.681000000000000000e+03,2.660000000000000000e+02,1.840000000000000000e+02,2.698300000000000000e+04
5.050000000000000000e+02,1.740000000000000000e+03,2.570000000000000000e+02,1.990000000000000000e+02,2.854600000000000000e+04
8.870000000000000000e+02,1.812000000000000000e+03,2.540000000000000000e+02,1.800000000000000000e+02,2.778700000000000000e+04
1.276000000000000000e+03,1.917000000000000000e+03,2.580000000000000000e+02,1.810000000000000000e+02,2.564600000000000000e+04
