1.120000000000000000e+02,7.700000000000000000e+01,2.560000000000000000e+02,2.090000000000000000e+02,2.892100000000000000e+04
5.180000000000000000e+02,1.520000000000000000e+02,2.710000000000000000e+02,1.810000000000000000e+02,2.802600000000000000e+04
9.060000000000000000e+02,2.070000000000000000e+02,2.150000000000000000e+02,1.990000000000000000e+02,2.777100000000000000e+04
1.274000000000000000e+03,2.760000000000000000e+02,2.710000000000000000e+02,1.760000000000000000e+02,2.907600000000000000e+04
6.900000000000000000e+01,4.530000000000000000e+02,2.870000000000000000e+02,1.860000000000000000e+02,3.261300000000000000e+04
4.880000000000000000e+02,5.400000000000000000e+02,2.560000000000000000e+02,1.800000000000000000e+02,2.531900000000000000e+04
8.760000000000000000e+02,6.200000000000000000e+02,2.860000000000000000e+02,1.750000000000000000e+02,2.955400000000000000e+04
1.270000000000000000e+03,7.020000000000000000e+02,2.810000000000000000e+02,1.860000000000000000e+02,2.848500000000000000e+04
1.430000000000000000e+02,8.490000000000000000e+02,1.740000000000000000e+02,2.200000000000000000e+02,2.785600000000000000e+04
4.450000000000000000e+02,9.170000000000000000e+02,2.860000000000000000e+02,1.800000000000000000e+02,2.983000000000000000e+04
8.450000000000000000e+02,9.930000000000000000e+02,2.820000000000000000e+02,1.820000000000000000e+02,2.941900000000000000e+04
1.291000000000000000e+03,1.071000000000000000e+03,2.160000000000000000e+02,1.980000000000000000e+02,2.782400000000000000e+04
1.170000000000000000e+02,1.291000000000000000e+03,2.620000000000000000e+02,1.920000000000000000e+02,2.828900000000000000e+04
4.840000000000000000e+02,1.362000000000000000e+03,2.070000000000000000e+02,1.770000000000000000e+02,2.369500000000000000e+04
8.470000000000000000e+02,1.423000000000000000e+03,2.720000000000000000e+02,1.780000000000000000e+02,2.735500000000000000e+04
1.269000000000000000e+03,1.512000000000000000e+03,2.600000000000000000e+02,2.070000000000000000e+02,2.909300000000000000e+04
1.220000000000000000e+02,1.679000000000000000e+03,2.660000000000000000e+02,1.840000000000000000e+02,2.698300000000000000e+04
5.030000000000000000e+02,1.738000000000000000e+03,2.570000000000000000e+02,1.990000000000000000e+02,2.854600000000000000e+04
8.850000000000000000e+02,1.810000000000000000e+03,2.540000000000000000e+02,1.800000000000000000e+02,2.778700000000000000e+04
1.274000000000000000e+03,1.915000000000000000e+03,2.580000000000000000e+02,1.810000000000000000e+02,2.564600000000000000e+04
