1.330000000000000000e+02,8.500000000000000000e+01,2.760000000000000000e+02,1.890000000000000000e+02,2.921800000000000000e+04
5.230000000000000000e+02,1.540000000000000000e+02,2.610000000000000000e+02,1.910000000000000000e+02,2.707800000000000000e+04
9.600000000000000000e+02,2.210000000000000000e+02,2.380000000000000000e+02,1.840000000000000000e+02,2.909000000000000000e+04
1.343000000000000000e+03,2.920000000000000000e+02,2.220000000000000000e+02,1.820000000000000000e+02,2.491200000000000000e+04
1.390000000000000000e+02,4.700000000000000000e+02,2.490000000000000000e+02,1.990000000000000000e+02,2.908100000000000000e+04
4.940000000000000000e+02,5.610000000000000000e+02,2.980000000000000000e+02,1.780000000000000000e+02,3.426600000000000000e+04
9.320000000000000000e+02,6.350000000000000000e+02,2.400000000000000000e+02,1.760000000000000000e+02,3.085200000000000000e+04
1.310000000000000000e+03,7.130000000000000000e+02,2.650000000000000000e+02,1.670000000000000000e+02,2.538700000000000000e+04
1.710000000000000000e+02,9.200000000000000000e+02,2.520000000000000000e+02,2.070000000000000000e+02,2.889200000000000000e+04
4.800000000000000000e+02,9.820000000000000000e+02,2.890000000000000000e+02,1.920000000000000000e+02,3.151300000000000000e+04
9.220000000000000000e+02,1.093000000000000000e+03,2.630000000000000000e+02,2.030000000000000000e+02,2.936300000000000000e+04
1.319000000000000000e+03,1.180000000000000000e+03,2.730000000000000000e+02,1.810000000000000000e+02,2.781100000000000000e+04
1.990000000000000000e+02,1.410000000000000000e+03,2.580000000000000000e+02,1.910000000000000000e+02,2.685600000000000000e+04
5.350000000000000000e+02,1.498000000000000000e+03,2.770000000000000000e+02,1.800000000000000000e+02,2.890200000000000000e+04
9.190000000000000000e+02,1.582000000000000000e+03,2.780000000000000000e+02,1.870000000000000000e+02,2.806700000000000000e+04
1.345000000000000000e+03,1.704000000000000000e+03,2.530000000000000000e+02,1.970000000000000000e+02,2.695500000000000000e+04
