8.200000000000000000e+01,9.400000000000000000e+01,2.570000000000000000e+02,2.060000000000000000e+02,2.888000000000000000e+04
4.660000000000000000e+02,1.660000000000000000e+02,2.830000000000000000e+02,1.720000000000000000e+02,2.817600000000000000e+04
8.850000000000000000e+02,2.020000000000000000e+02,2.670000000000000000e+02,1.870000000000000000e+02,2.877600000000000000e+04
1.325000000000000000e+03,2.420000000000000000e+02,2.520000000000000000e+02,2.080000000000000000e+02,2.801600000000000000e+04
8.900000000000000000e+01,4.960000000000000000e+02,2.680000000000000000e+02,2.000000000000000000e+02,2.701000000000000000e+04
5.040000000000000000e+02,5.560000000000000000e+02,2.630000000000000000e+02,2.030000000000000000e+02,2.937200000000000000e+04
8.940000000000000000e+02,6.200000000000000000e+02,2.290000000000000000e+02,1.830000000000000000e+02,2.787600000000000000e+04
1.290000000000000000e+03,6.730000000000000000e+02,2.690000000000000000e+02,1.850000000000000000e+02,3.068100000000000000e+04
8.800000000000000000e+01,8.800000000000000000e+02,2.610000000000000000e+02,1.930000000000000000e+02,2.862600000000000000e+04
5.000000000000000000e+02,9.390000000000000000e+02,2.800000000000000000e+02,1.770000000000000000e+02,2.751400000000000000e+04
8.790000000000000000e+02,1.022000000000000000e+03,2.560000000000000000e+02,2.020000000000000000e+02,2.797300000000000000e+04
1.315000000000000000e+03,1.125000000000000000e+03,2.270000000000000000e+02,1.690000000000000000e+02,2.526500000000000000e+04
7.300000000000000000e+01,1.307000000000000000e+03,2.710000000000000000e+02,1.850000000000000000e+02,3.086900000000000000e+04
4.580000000000000000e+02,1.381000000000000000e+03,2.510000000000000000e+02,1.840000000000000000e+02,2.718900000000000000e+04
8.330000000000000000e+02,1.445000000000000000e+03,2.800000000000000000e+02,1.960000000000000000e+02,3.077600000000000000e+04
1.286000000000000000e+03,1.556000000000000000e+03,2.660000000000000000e+02,1.900000000000000000e+02,2.855500000000000000e+04
6.300000000000000000e+01,1.797000000000000000e+03,2.780000000000000000e+02,1.730000000000000000e+02,2.794700000000000000e+04
4.750000000000000000e+02,1.856000000000000000e+03,2.560000000000000000e+02,1.920000000000000000e+02,2.625600000000000000e+04
8.660000000000000000e+02,1.948000000000000000e+03,2.550000000000000000e+02,1.970000000000000000e+02,2.713600000000000000e+04
1.261000000000000000e+03,2.065000000000000000e+03,2.790000000000000000e+02,1.680000000000000000e+02,3.005800000000000000e+04
